period,number,category,colour,timestamp,patternUsed
20260612100011000,2,SMALL,RED,1781801476,daily_1k_history
20260612100011001,8,BIG,RED,1781801476,daily_1k_history
20260612100011002,8,BIG,RED,1781801476,daily_1k_history
20260612100011003,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011004,2,SMALL,RED,1781801476,daily_1k_history
20260612100011005,6,BIG,RED,1781801476,daily_1k_history
20260612100011006,2,SMALL,RED,1781801476,daily_1k_history
20260612100011007,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011008,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011009,4,SMALL,RED,1781801476,daily_1k_history
20260612100011010,6,BIG,RED,1781801476,daily_1k_history
20260612100011011,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011012,4,SMALL,RED,1781801476,daily_1k_history
20260612100011013,2,SMALL,RED,1781801476,daily_1k_history
20260612100011014,8,BIG,RED,1781801476,daily_1k_history
20260612100011015,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011016,8,BIG,RED,1781801476,daily_1k_history
20260612100011017,8,BIG,RED,1781801476,daily_1k_history
20260612100011018,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011019,8,BIG,RED,1781801476,daily_1k_history
20260612100011020,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011021,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011022,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011023,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011024,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011025,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011026,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011027,8,BIG,RED,1781801476,daily_1k_history
20260612100011028,6,BIG,RED,1781801476,daily_1k_history
20260612100011029,8,BIG,RED,1781801476,daily_1k_history
20260612100011030,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011031,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011032,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011033,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011034,4,SMALL,RED,1781801476,daily_1k_history
20260612100011035,8,BIG,RED,1781801476,daily_1k_history
20260612100011036,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011037,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011038,8,BIG,RED,1781801476,daily_1k_history
20260612100011039,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011040,4,SMALL,RED,1781801476,daily_1k_history
20260612100011041,2,SMALL,RED,1781801476,daily_1k_history
20260612100011042,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011043,2,SMALL,RED,1781801476,daily_1k_history
20260612100011044,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011045,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011046,8,BIG,RED,1781801476,daily_1k_history
20260612100011047,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011048,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011049,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011050,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011051,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011052,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011053,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011054,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011055,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011056,4,SMALL,RED,1781801476,daily_1k_history
20260612100011057,4,SMALL,RED,1781801476,daily_1k_history
20260612100011058,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011059,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011060,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011061,4,SMALL,RED,1781801476,daily_1k_history
20260612100011062,6,BIG,RED,1781801476,daily_1k_history
20260612100011063,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011064,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011065,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011066,8,BIG,RED,1781801476,daily_1k_history
20260612100011067,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011068,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011069,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011070,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011071,8,BIG,RED,1781801476,daily_1k_history
20260612100011072,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011073,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011074,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011075,2,SMALL,RED,1781801476,daily_1k_history
20260612100011076,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011077,4,SMALL,RED,1781801476,daily_1k_history
20260612100011078,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011079,6,BIG,RED,1781801476,daily_1k_history
20260612100011080,6,BIG,RED,1781801476,daily_1k_history
20260612100011081,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011082,6,BIG,RED,1781801476,daily_1k_history
20260612100011083,4,SMALL,RED,1781801476,daily_1k_history
20260612100011084,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011085,6,BIG,RED,1781801476,daily_1k_history
20260612100011086,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011087,8,BIG,RED,1781801476,daily_1k_history
20260612100011088,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011089,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011090,8,BIG,RED,1781801476,daily_1k_history
20260612100011091,8,BIG,RED,1781801476,daily_1k_history
20260612100011092,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011093,4,SMALL,RED,1781801476,daily_1k_history
20260612100011094,6,BIG,RED,1781801476,daily_1k_history
20260612100011095,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011096,2,SMALL,RED,1781801476,daily_1k_history
20260612100011097,6,BIG,RED,1781801476,daily_1k_history
20260612100011098,6,BIG,RED,1781801476,daily_1k_history
20260612100011099,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011100,2,SMALL,RED,1781801476,daily_1k_history
20260612100011101,4,SMALL,RED,1781801476,daily_1k_history
20260612100011102,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011103,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011104,4,SMALL,RED,1781801476,daily_1k_history
20260612100011105,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011106,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011107,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011108,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011109,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011110,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011111,6,BIG,RED,1781801476,daily_1k_history
20260612100011112,2,SMALL,RED,1781801476,daily_1k_history
20260612100011113,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011114,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011115,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011116,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011117,6,BIG,RED,1781801476,daily_1k_history
20260612100011118,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011119,6,BIG,RED,1781801476,daily_1k_history
20260612100011120,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011121,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011122,8,BIG,RED,1781801476,daily_1k_history
20260612100011123,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011124,8,BIG,RED,1781801476,daily_1k_history
20260612100011125,4,SMALL,RED,1781801476,daily_1k_history
20260612100011126,4,SMALL,RED,1781801476,daily_1k_history
20260612100011127,2,SMALL,RED,1781801476,daily_1k_history
20260612100011128,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011129,8,BIG,RED,1781801476,daily_1k_history
20260612100011130,8,BIG,RED,1781801476,daily_1k_history
20260612100011131,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011132,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011133,8,BIG,RED,1781801476,daily_1k_history
20260612100011134,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011135,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011136,6,BIG,RED,1781801476,daily_1k_history
20260612100011137,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011138,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011139,8,BIG,RED,1781801476,daily_1k_history
20260612100011140,2,SMALL,RED,1781801476,daily_1k_history
20260612100011141,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011142,2,SMALL,RED,1781801476,daily_1k_history
20260612100011143,4,SMALL,RED,1781801476,daily_1k_history
20260612100011144,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011145,2,SMALL,RED,1781801476,daily_1k_history
20260612100011146,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011147,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011148,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011149,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011150,4,SMALL,RED,1781801476,daily_1k_history
20260612100011151,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011152,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011153,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011154,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011155,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011156,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011157,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011158,8,BIG,RED,1781801476,daily_1k_history
20260612100011159,2,SMALL,RED,1781801476,daily_1k_history
20260612100011160,8,BIG,RED,1781801476,daily_1k_history
20260612100011161,6,BIG,RED,1781801476,daily_1k_history
20260612100011162,4,SMALL,RED,1781801476,daily_1k_history
20260612100011163,6,BIG,RED,1781801476,daily_1k_history
20260612100011164,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011165,4,SMALL,RED,1781801476,daily_1k_history
20260612100011166,2,SMALL,RED,1781801476,daily_1k_history
20260612100011167,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011168,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011169,6,BIG,RED,1781801476,daily_1k_history
20260612100011170,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011171,6,BIG,RED,1781801476,daily_1k_history
20260612100011172,8,BIG,RED,1781801476,daily_1k_history
20260612100011173,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011174,4,SMALL,RED,1781801476,daily_1k_history
20260612100011175,8,BIG,RED,1781801476,daily_1k_history
20260612100011176,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011177,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011178,4,SMALL,RED,1781801476,daily_1k_history
20260612100011179,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011180,8,BIG,RED,1781801476,daily_1k_history
20260612100011181,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011182,4,SMALL,RED,1781801476,daily_1k_history
20260612100011183,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011184,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011185,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011186,6,BIG,RED,1781801476,daily_1k_history
20260612100011187,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011188,4,SMALL,RED,1781801476,daily_1k_history
20260612100011189,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011190,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011191,2,SMALL,RED,1781801476,daily_1k_history
20260612100011192,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011193,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011194,2,SMALL,RED,1781801476,daily_1k_history
20260612100011195,6,BIG,RED,1781801476,daily_1k_history
20260612100011196,6,BIG,RED,1781801476,daily_1k_history
20260612100011197,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011198,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011199,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011200,4,SMALL,RED,1781801476,daily_1k_history
20260612100011201,8,BIG,RED,1781801476,daily_1k_history
20260612100011202,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011203,4,SMALL,RED,1781801476,daily_1k_history
20260612100011204,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011205,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011206,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011207,4,SMALL,RED,1781801476,daily_1k_history
20260612100011208,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011209,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011210,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011211,4,SMALL,RED,1781801476,daily_1k_history
20260612100011212,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011213,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011214,6,BIG,RED,1781801476,daily_1k_history
20260612100011215,6,BIG,RED,1781801476,daily_1k_history
20260612100011216,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011217,6,BIG,RED,1781801476,daily_1k_history
20260612100011218,2,SMALL,RED,1781801476,daily_1k_history
20260612100011219,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011220,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011221,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011222,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011223,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011224,2,SMALL,RED,1781801476,daily_1k_history
20260612100011225,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011226,2,SMALL,RED,1781801476,daily_1k_history
20260612100011227,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011228,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011229,8,BIG,RED,1781801476,daily_1k_history
20260612100011230,8,BIG,RED,1781801476,daily_1k_history
20260612100011231,8,BIG,RED,1781801476,daily_1k_history
20260612100011232,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011233,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011234,8,BIG,RED,1781801476,daily_1k_history
20260612100011235,8,BIG,RED,1781801476,daily_1k_history
20260612100011236,8,BIG,RED,1781801476,daily_1k_history
20260612100011237,4,SMALL,RED,1781801476,daily_1k_history
20260612100011238,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011239,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011240,8,BIG,RED,1781801476,daily_1k_history
20260612100011241,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011242,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011243,6,BIG,RED,1781801476,daily_1k_history
20260612100011244,8,BIG,RED,1781801476,daily_1k_history
20260612100011245,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011246,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011247,4,SMALL,RED,1781801476,daily_1k_history
20260612100011248,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011249,6,BIG,RED,1781801476,daily_1k_history
20260612100011250,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011251,6,BIG,RED,1781801476,daily_1k_history
20260612100011252,2,SMALL,RED,1781801476,daily_1k_history
20260612100011253,4,SMALL,RED,1781801476,daily_1k_history
20260612100011254,6,BIG,RED,1781801476,daily_1k_history
20260612100011255,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011256,8,BIG,RED,1781801476,daily_1k_history
20260612100011257,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011258,4,SMALL,RED,1781801476,daily_1k_history
20260612100011259,2,SMALL,RED,1781801476,daily_1k_history
20260612100011260,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011261,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011262,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011263,4,SMALL,RED,1781801476,daily_1k_history
20260612100011264,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011265,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011266,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011267,2,SMALL,RED,1781801476,daily_1k_history
20260612100011268,8,BIG,RED,1781801476,daily_1k_history
20260612100011269,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011270,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011271,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011272,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011273,8,BIG,RED,1781801476,daily_1k_history
20260612100011274,6,BIG,RED,1781801476,daily_1k_history
20260612100011275,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011276,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011277,8,BIG,RED,1781801476,daily_1k_history
20260612100011278,6,BIG,RED,1781801476,daily_1k_history
20260612100011279,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011280,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011281,6,BIG,RED,1781801476,daily_1k_history
20260612100011282,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011283,6,BIG,RED,1781801476,daily_1k_history
20260612100011284,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011285,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011286,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011287,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011288,4,SMALL,RED,1781801476,daily_1k_history
20260612100011289,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011290,6,BIG,RED,1781801476,daily_1k_history
20260612100011291,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011292,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011293,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011294,8,BIG,RED,1781801476,daily_1k_history
20260612100011295,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011296,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011297,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011298,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011299,8,BIG,RED,1781801476,daily_1k_history
20260612100011300,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011301,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011302,6,BIG,RED,1781801476,daily_1k_history
20260612100011303,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011304,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011305,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260612100011306,7,BIG,GREEN,1781801476,daily_1k_history
20260612100011307,2,SMALL,RED,1781801476,daily_1k_history
20260612100011308,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011309,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011310,1,SMALL,GREEN,1781801476,daily_1k_history
20260612100011311,3,SMALL,GREEN,1781801476,daily_1k_history
20260612100011312,6,BIG,RED,1781801476,daily_1k_history
20260612100011313,9,BIG,GREEN,1781801476,daily_1k_history
20260612100011314,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260612100011315,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
